https://www.nytimes.com/2017/08/20/us/politics/steven-mnuchin-trump-reaction-to-charlottesville-violence.html?mcubz=0&module=inline,Maggie Haberman,2017-08-20 00:00:00,,article,U.S.,,,,"['mnuchin', 'violence', 'groups', 'written', 'defends', 'reaction', 'defense', 'president', 'steven', 'strongly', 'statement', 'yale', 'hate', 'charlottesville', 'trumps']",,,
https://www.nytimes.com/2017/08/23/world/un-trump-racism-charlottesville.html?mcubz=0&module=inline,Sewell Chan,2017-08-24 00:00:00,,article,World,,,,"['condemns', 'white', 'violence', 'groups', 'panel', 'worldmr', 'response', 'world', 'condemn', 'united', 'failure', 'nations', 'charlottesville', 'trumps']",,,
https://www.nytimes.com/2017/08/25/us/politics/gary-cohn-trump-charlottesville.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Kate Kelly,2017-08-25 00:00:00,,article,U.S.,,,,"['political', 'mr', 'gary', 'president', 'familiar', 'letter', 'policies', 'steps', 'adviser', 'pushing', 'drafted', 'trump', 'cohn', 'resignation', 'charlottesville', 'trumps', 'thinking']",,,
https://www.nytimes.com/2017/08/27/us/politics/trump-tillerson-charlottesville.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Noah Weiland,2017-08-28 00:00:00,,article,U.S.,,,,"['wild', 'white', 'violencein', 'represent', 'mr', 'speaks', 'tillerson', 'does', 'weekon', 'woman', 'values', 'united', 'weeks', 'trump', 'charlottesville', 'president']",,,
https://www.nytimes.com/2017/08/27/us/politics/trump-tillerson-charlottesville.html?module=inline,Noah Weiland,2017-08-28 00:00:00,,article,U.S.,,,,"['wild', 'white', 'violencein', 'represent', 'mr', 'speaks', 'tillerson', 'does', 'weekon', 'woman', 'values', 'united', 'weeks', 'trump', 'charlottesville', 'president']",,,
https://www.nytimes.com/2017/08/28/us/politics/trump-tax-plan-cohn-mnuchin.html?module=inline,Julie Hirschfeld Davis,2017-08-29 00:00:00,,article,U.S.,,,,"['mnuchin', 'trumps', 'congress', 'mr', 'talks', 'person', 'buying', 'team', 'policy', 'selling', 'bankers', 'cohn', 'trump', 'tax', 'plan']",,,
https://www.nytimes.com/2017/08/31/us/politics/mattis-trump-north-korea.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Michael R. Gordon,2017-09-01 00:00:00,,article,U.S.,,,,"['north', 'insists', 'mr', 'mattis', 'diplomatic', 'page', 'meeting', 'odds', 'korea', 'trump', 'insisted', 'trumps', 'korean']",,,
https://www.nytimes.com/2017/09/05/us/politics/jeff-sessions-daca-immigration.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Matt Apuzzo,2017-09-06 00:00:00,,article,U.S.,,,,"['senator', 'demise', 'sessions', 'mr', 'expressed', 'chooses', 'immigration', 'immigrants', 'daca', 'workers', 'foe', 'announce', 'trump', 'american', 'longtime', 'president']",,,
https://www.nytimes.com/2017/09/14/us/politics/jeff-sessions-trump.html?module=inline,Michael S. Schmidt,2017-09-14 00:00:00,,article,U.S.,,,,"['administration', 'mueller', 'oval', 'sessions', 'told', 'mr', 'humiliated', 'meeting', 'jeff', 'appointment', 'special', 'trump', 'president', 'russia']",,,
https://www.nytimes.com/2017/09/14/us/politics/trump-daca-dreamers.html?module=inline,Sheryl Gay Stolberg,2017-09-14 00:00:00,,article,U.S.,,,,"['white', 'protect', 'mr', 'border', 'dreamers', 'president', 'support', 'law', 'house', 'security', 'chances', 'young', 'trump', 'lifts', 'legislation', 'trumps']",,,
